date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:00:29	65145/65145	---M--	200	added ('OK')	image/png	etag:%22fe79-5a1d92a0e8248%22	https://html.rovadex.com/html-creto/assets/img/dark-adv-bg.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/dark-adv-bg.png	(from https://html.rovadex.com/html-creto/home-two.html)
19:00:29	101053/101053	---M--	200	added ('OK')	image/png	etag:%2218abd-5a1d92a409f20%22	https://html.rovadex.com/html-creto/assets/img/dark-categ-3.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/dark-categ-3.png	(from https://html.rovadex.com/html-creto/home-two.html)
19:00:29	5654/5654	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221616-5a1d928d33ea4%22	https://html.rovadex.com/html-creto/assets/img/advantages-dark-2.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/advantages-dark-2.svg	(from https://html.rovadex.com/html-creto/home-two.html)
19:00:29	1354/1354	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2254a-5a1d928d92e42%22	https://html.rovadex.com/html-creto/assets/img/advantages-dark-3.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/advantages-dark-3.svg	(from https://html.rovadex.com/html-creto/home-two.html)
19:00:30	3964/3964	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f7c-5a1d92ba485b1%22	https://html.rovadex.com/html-creto/assets/img/effect-subscribe-img.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/effect-subscribe-img.svg	(from https://html.rovadex.com/html-creto/home-two.html)
19:00:30	930/930	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223a2-5a1d92aab4957%22	https://html.rovadex.com/html-creto/assets/img/dark-effect-img.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/dark-effect-img.svg	(from https://html.rovadex.com/html-creto/home-two.html)
19:00:31	152821/152821	---M--	200	added ('OK')	image/jpeg	etag:%22254f5-5a1d9290e73bd%22	https://html.rovadex.com/html-creto/assets/img/bg-dark-feedback.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/bg-dark-feedback.jpg	(from https://html.rovadex.com/html-creto/home-two.html)
19:00:32	105764/105764	---M--	200	added ('OK')	image/jpeg	etag:%2219d24-5a1d9291e75a0%22	https://html.rovadex.com/html-creto/assets/img/bg-dark-subscribe.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/bg-dark-subscribe.jpg	(from https://html.rovadex.com/html-creto/home-two.html)
19:00:33	227076/227076	---M--	200	added ('OK')	image/png	etag:%2237704-5a1d92aa56959%22	https://html.rovadex.com/html-creto/assets/img/dark-effect-bg.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/dark-effect-bg.png	(from https://html.rovadex.com/html-creto/home-two.html)
19:00:33	2868/2868	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b34-5a1d92a9b4f44%22	https://html.rovadex.com/html-creto/assets/img/dark-effect-banner.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/dark-effect-banner.svg	(from https://html.rovadex.com/html-creto/home-two.html)
19:00:33	3538/3538	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dd2-5a1d928a10a5c%22	https://html.rovadex.com/html-creto/assets/img/advantages-1.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/advantages-1.svg	(from https://html.rovadex.com/html-creto/services.html)
19:00:33	5654/5654	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221616-5a1d928a66588%22	https://html.rovadex.com/html-creto/assets/img/advantages-2.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/advantages-2.svg	(from https://html.rovadex.com/html-creto/services.html)
19:00:33	252449/252449	---M--	200	added ('OK')	image/jpeg	etag:%223da21-5a1d92a1e0341%22	https://html.rovadex.com/html-creto/assets/img/dark-bg-banner.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/dark-bg-banner.jpg	(from https://html.rovadex.com/html-creto/home-two.html)
19:00:34	1453/1453	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad-5a1d928abe3dc%22	https://html.rovadex.com/html-creto/assets/img/advantages-3.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/advantages-3.svg	(from https://html.rovadex.com/html-creto/services.html)
19:00:34	229577/229577	---M--	200	added ('OK')	image/png	etag:%22380c9-5a1d92b890254%22	https://html.rovadex.com/html-creto/assets/img/effect-bg-banner.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/effect-bg-banner.png	(from https://html.rovadex.com/html-creto/home-two.html)
19:00:34	1354/1354	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2254a-5a1d928b20642%22	https://html.rovadex.com/html-creto/assets/img/advantages-4.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/advantages-4.svg	(from https://html.rovadex.com/html-creto/services.html)
19:00:34	31703/31703	---M--	200	added ('OK')	image/png	etag:%227bd7-5a1d92d4f3a45%22	https://html.rovadex.com/html-creto/assets/img/prod-9.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/prod-9.png	(from https://html.rovadex.com/html-creto/services.html)
19:00:34	24861/24861	---M--	200	added ('OK')	image/png	etag:%22611d-5a1d92d06418a%22	https://html.rovadex.com/html-creto/assets/img/prod-10.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/prod-10.png	(from https://html.rovadex.com/html-creto/services.html)
19:00:35	26784/26784	---M--	200	added ('OK')	image/png	etag:%2268a0-5a1d92d0d2743%22	https://html.rovadex.com/html-creto/assets/img/prod-11.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/prod-11.png	(from https://html.rovadex.com/html-creto/services.html)
19:00:35	26260/26260	---M--	200	added ('OK')	image/png	etag:%226694-5a1d92d14eba8%22	https://html.rovadex.com/html-creto/assets/img/prod-12.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/prod-12.png	(from https://html.rovadex.com/html-creto/services.html)
19:00:35	35743/35743	---MCZ	200	added ('OK')	text/css	etag:W/%228b9f-5a1d9280266b6%22	https://html.rovadex.com/html-creto/assets/css/jquery-ui.css	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/css/jquery-ui.css	(from https://html.rovadex.com/html-creto/shop.html)
19:00:36	29397/29397	---M--	200	added ('OK')	image/png	etag:%2272d5-5a1d92cfe428c%22	https://html.rovadex.com/html-creto/assets/img/prod-1.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/prod-1.png	(from https://html.rovadex.com/html-creto/shop.html)
19:00:36	21395/21395	---M--	200	added ('OK')	image/png	etag:%225393-5a1d92d1c236a%22	https://html.rovadex.com/html-creto/assets/img/prod-2.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/prod-2.png	(from https://html.rovadex.com/html-creto/shop.html)
19:00:36	154150/154150	---M--	200	added ('OK')	image/jpeg	etag:%2225a26-5a1d928f2e4a8%22	https://html.rovadex.com/html-creto/assets/img/banner-shop.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/banner-shop.jpg	(from https://html.rovadex.com/html-creto/shop.html)
19:00:36	23150/23150	---M--	200	added ('OK')	image/png	etag:%225a6e-5a1d92d25ef5e%22	https://html.rovadex.com/html-creto/assets/img/prod-3.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/prod-3.png	(from https://html.rovadex.com/html-creto/shop.html)
19:00:37	30083/30083	---M--	200	added ('OK')	image/png	etag:%227583-5a1d92d2ce4b7%22	https://html.rovadex.com/html-creto/assets/img/prod-4.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/prod-4.png	(from https://html.rovadex.com/html-creto/shop.html)
19:00:37	27921/27921	---M--	200	added ('OK')	image/png	etag:%226d11-5a1d92d33c2a1%22	https://html.rovadex.com/html-creto/assets/img/prod-5.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/prod-5.png	(from https://html.rovadex.com/html-creto/shop.html)
19:00:38	27181/27181	---M--	200	added ('OK')	image/png	etag:%226a2d-5a1d92d3a5651%22	https://html.rovadex.com/html-creto/assets/img/prod-6.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/prod-6.png	(from https://html.rovadex.com/html-creto/shop.html)
19:00:38	33407/33407	---M--	200	added ('OK')	image/png	etag:%22827f-5a1d92d489add%22	https://html.rovadex.com/html-creto/assets/img/prod-8.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/prod-8.png	(from https://html.rovadex.com/html-creto/shop.html)
19:00:39	17412/17412	---MCZ	200	added ('OK')	text/css	etag:W/%224404-5a1d928096bb0%22	https://html.rovadex.com/html-creto/assets/css/jquery.fancybox.css	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/css/jquery.fancybox.css	(from https://html.rovadex.com/html-creto/gallery.html)
19:00:39	32537/32537	---M--	200	added ('OK')	image/png	etag:%227f19-5a1d92d41c4c4%22	https://html.rovadex.com/html-creto/assets/img/prod-7.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/prod-7.png	(from https://html.rovadex.com/html-creto/shop.html)
19:00:40	452217/452217	---MCZ	200	added ('OK')	application/javascript	etag:W/%226e679-5a1d92defa6fa%22	https://html.rovadex.com/html-creto/assets/js/jquery-ui.js	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/js/jquery-ui.js	(from https://html.rovadex.com/html-creto/shop.html)
19:00:40	64403/64403	---M--	200	added ('OK')	image/jpeg	etag:%22fb93-5a1d92be690e3%22	https://html.rovadex.com/html-creto/assets/img/gal-2.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/gal-2.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:00:40	105298/105298	---M--	200	added ('OK')	image/jpeg	etag:%2219b52-5a1d92bde43c4%22	https://html.rovadex.com/html-creto/assets/img/gal-1.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/gal-1.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:00:41	68802/68802	---M--	200	added ('OK')	image/jpeg	etag:%2210cc2-5a1d92bee2e37%22	https://html.rovadex.com/html-creto/assets/img/gal-3.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/gal-3.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:00:41	64673/64673	---M--	200	added ('OK')	image/jpeg	etag:%22fca1-5a1d92bf60a0c%22	https://html.rovadex.com/html-creto/assets/img/gal-4.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/gal-4.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:00:41	106860/106860	---M--	200	added ('OK')	image/jpeg	etag:%221a16c-5a1d92bff2e05%22	https://html.rovadex.com/html-creto/assets/img/gal-5.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/gal-5.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:00:42	50913/50913	---M--	200	added ('OK')	image/jpeg	etag:%22c6e1-5a1d92c14aa54%22	https://html.rovadex.com/html-creto/assets/img/gal-7.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/gal-7.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:00:42	138322/138322	---M--	200	added ('OK')	image/jpeg	etag:%2221c52-5a1d92c0cc6af%22	https://html.rovadex.com/html-creto/assets/img/gal-6.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/gal-6.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:00:42	101559/101559	---M--	200	added ('OK')	image/jpeg	etag:%2218cb7-5a1d92c1fed4d%22	https://html.rovadex.com/html-creto/assets/img/gal-8.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/gal-8.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:00:43	91398/91398	---MCZ	200	added ('OK')	application/javascript	etag:W/%2216506-5a1d92ddc12fa%22	https://html.rovadex.com/html-creto/assets/js/isotope.pkgd.js	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/js/isotope.pkgd.js	(from https://html.rovadex.com/html-creto/gallery.html)
19:00:43	104894/104894	---M--	200	added ('OK')	image/jpeg	etag:%22199be-5a1d92c2a45e3%22	https://html.rovadex.com/html-creto/assets/img/gal-9.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/gal-9.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:00:43	160667/160667	---MCZ	200	added ('OK')	application/javascript	etag:W/%222739b-5a1d92df96f05%22	https://html.rovadex.com/html-creto/assets/js/jquery.fancybox.js	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/js/jquery.fancybox.js	(from https://html.rovadex.com/html-creto/gallery.html)
19:00:44	47342/47342	---M--	200	added ('OK')	image/jpeg	etag:%22b8ee-5a1d928732f6c%22	https://html.rovadex.com/html-creto/assets/img/about-1.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/about-1.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:00:44	46269/46269	---M--	200	added ('OK')	image/jpeg	etag:%22b4bd-5a1d9287b2e69%22	https://html.rovadex.com/html-creto/assets/img/about-2.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/about-2.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:00:44	3540/3540	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dd4-5a1d928b79437%22	https://html.rovadex.com/html-creto/assets/img/advantages-about-1.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/advantages-about-1.svg	(from https://html.rovadex.com/html-creto/about.html)
19:00:44	5656/5656	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221618-5a1d928bd6494%22	https://html.rovadex.com/html-creto/assets/img/advantages-about-2.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/advantages-about-2.svg	(from https://html.rovadex.com/html-creto/about.html)
19:00:45	1453/1453	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad-5a1d928c2db18%22	https://html.rovadex.com/html-creto/assets/img/advantages-about-3.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/advantages-about-3.svg	(from https://html.rovadex.com/html-creto/about.html)
19:00:45	1354/1354	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2254a-5a1d928c8325c%22	https://html.rovadex.com/html-creto/assets/img/advantages-about-4.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/advantages-about-4.svg	(from https://html.rovadex.com/html-creto/about.html)
19:00:45	3361/3361	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d21-5a1d92b7d36a1%22	https://html.rovadex.com/html-creto/assets/img/effect-bg-about.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/effect-bg-about.svg	(from https://html.rovadex.com/html-creto/about.html)
19:00:46	72263/72263	---M--	200	added ('OK')	image/jpeg	etag:%2211a47-5a1d92883dd31%22	https://html.rovadex.com/html-creto/assets/img/about-team-1.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/about-team-1.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:00:47	82349/82349	---M--	200	added ('OK')	image/jpeg	etag:%22141ad-5a1d9288bb51e%22	https://html.rovadex.com/html-creto/assets/img/about-team-2.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/about-team-2.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:00:47	305605/305605	---M--	200	added ('OK')	image/jpeg	etag:%224a9c5-5a1d928fd7bbf%22	https://html.rovadex.com/html-creto/assets/img/bg-about-count.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/bg-about-count.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:00:48	111863/111863	---M--	200	added ('OK')	image/jpeg	etag:%221b4f7-5a1d928944c75%22	https://html.rovadex.com/html-creto/assets/img/about-team-3.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/about-team-3.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:00:48	33445/33445	---M--	200	added ('OK')	image/jpeg	etag:%2282a5-5a1d9289b9ba8%22	https://html.rovadex.com/html-creto/assets/img/about-team-4.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/about-team-4.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:00:48	84074/84074	---M--	200	added ('OK')	image/jpeg	etag:%221486a-5a1d92988877d%22	https://html.rovadex.com/html-creto/assets/img/blog-1.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/blog-1.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:00:49	24788/24788	---M--	200	added ('OK')	image/jpeg	etag:%2260d4-5a1d92c5f356d%22	https://html.rovadex.com/html-creto/assets/img/insta-widget-1.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/insta-widget-1.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:00:49	101494/101494	---M--	200	added ('OK')	image/jpeg	etag:%2218c76-5a1d929914db5%22	https://html.rovadex.com/html-creto/assets/img/blog-2.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/blog-2.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:00:49	31167/31167	---M--	200	added ('OK')	image/jpeg	etag:%2279bf-5a1d92c664237%22	https://html.rovadex.com/html-creto/assets/img/insta-widget-2.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/insta-widget-2.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:00:49	38337/38337	---M--	200	added ('OK')	image/jpeg	etag:%2295c1-5a1d92c6dc433%22	https://html.rovadex.com/html-creto/assets/img/insta-widget-3.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/insta-widget-3.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:00:49	34890/34890	---M--	200	added ('OK')	image/jpeg	etag:%22884a-5a1d92c74e09d%22	https://html.rovadex.com/html-creto/assets/img/insta-widget-4.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/insta-widget-4.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:00:50	36832/36832	---M--	200	added ('OK')	image/jpeg	etag:%228fe0-5a1d92c7bf537%22	https://html.rovadex.com/html-creto/assets/img/insta-widget-5.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/insta-widget-5.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:00:50	34226/34226	---M--	200	added ('OK')	image/jpeg	etag:%2285b2-5a1d92c82cf38%22	https://html.rovadex.com/html-creto/assets/img/insta-widget-6.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/insta-widget-6.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:00:51	27311/27311	---M--	200	added ('OK')	image/jpeg	etag:%226aaf-5a1d92a0619d1%22	https://html.rovadex.com/html-creto/assets/img/cont-img-1.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/cont-img-1.jpg	(from https://html.rovadex.com/html-creto/contacts.html)
19:00:51	3857/3857	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f11-5a1d929f19f56%22	https://html.rovadex.com/html-creto/assets/img/cont-icon-1.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/cont-icon-1.svg	(from https://html.rovadex.com/html-creto/contacts.html)
19:00:51	1569/1569	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22621-5a1d929f6eae2%22	https://html.rovadex.com/html-creto/assets/img/cont-icon-2.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/cont-icon-2.svg	(from https://html.rovadex.com/html-creto/contacts.html)
19:00:51	1679/1679	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268f-5a1d929fdff7b%22	https://html.rovadex.com/html-creto/assets/img/cont-icon-3.svg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/cont-icon-3.svg	(from https://html.rovadex.com/html-creto/contacts.html)
19:00:51	237889/237889	---M--	200	added ('OK')	image/jpeg	etag:%223a141-5a1d9292db048%22	https://html.rovadex.com/html-creto/assets/img/bg-error.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/bg-error.jpg	(from https://html.rovadex.com/html-creto/404.html)
19:00:52	62194/62194	---M--	200	added ('OK')	image/jpeg	etag:%22f2f2-5a1d92d580c36%22	https://html.rovadex.com/html-creto/assets/img/single-slider-1.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/single-slider-1.jpg	(from https://html.rovadex.com/html-creto/single-shop.html)
19:00:52	32780/32780	---M--	200	added ('OK')	image/jpeg	etag:%22800c-5a1d92d5f43f8%22	https://html.rovadex.com/html-creto/assets/img/single-slider-2.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/single-slider-2.jpg	(from https://html.rovadex.com/html-creto/single-shop.html)
19:00:52	39579/39579	---M--	200	added ('OK')	image/jpeg	etag:%229a9b-5a1d92d6a7369%22	https://html.rovadex.com/html-creto/assets/img/single-slider-3.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/single-slider-3.jpg	(from https://html.rovadex.com/html-creto/single-shop.html)
19:00:53	19164/19164	---M--	200	added ('OK')	image/jpeg	etag:%224adc-5a1d92d7141b2%22	https://html.rovadex.com/html-creto/assets/img/single-slider-4.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/single-slider-4.jpg	(from https://html.rovadex.com/html-creto/single-shop.html)
19:00:53	8478/8478	---M--	200	added ('OK')	image/png	etag:%22211e-5a1d92db279f1%22	https://html.rovadex.com/html-creto/assets/img/testimonials-1.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/testimonials-1.png	(from https://html.rovadex.com/html-creto/single-shop.html)
19:00:54	187565/187565	---M--	200	added ('OK')	image/jpeg	etag:%222dcad-5a1d92dc830d9%22	https://html.rovadex.com/html-creto/assets/img/video-bg.jpg	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/video-bg.jpg	(from https://html.rovadex.com/html-creto/single-shop.html)
19:00:54	11864/11864	---M--	200	added ('OK')	image/png	etag:%222e58-5a1d92db9389a%22	https://html.rovadex.com/html-creto/assets/img/testimonials-2.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/testimonials-2.png	(from https://html.rovadex.com/html-creto/single-shop.html)
19:00:55	6566/6566	---M--	200	added ('OK')	image/png	etag:%2219a6-5a1d928e363af%22	https://html.rovadex.com/html-creto/assets/img/autor-img.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/autor-img.png	(from https://html.rovadex.com/html-creto/single-news.html)
19:00:56	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2013:00:56%20GMT	https://html.rovadex.com/html-creto/assets/img/ui-icons_444444_256x240.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/ui-icons_444444_256x240.png	(from https://html.rovadex.com/html-creto/assets/css/jquery-ui.css)
19:00:58	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2013:00:56%20GMT	https://html.rovadex.com/html-creto/assets/img/ui-icons_555555_256x240.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/ui-icons_555555_256x240.png	(from https://html.rovadex.com/html-creto/assets/css/jquery-ui.css)
19:00:58	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2013:00:58%20GMT	https://html.rovadex.com/html-creto/assets/img/ui-icons_ffffff_256x240.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/ui-icons_ffffff_256x240.png	(from https://html.rovadex.com/html-creto/assets/css/jquery-ui.css)
19:00:58	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2013:00:58%20GMT	https://html.rovadex.com/html-creto/assets/img/ui-icons_777620_256x240.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/ui-icons_777620_256x240.png	(from https://html.rovadex.com/html-creto/assets/css/jquery-ui.css)
19:00:59	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2013:00:58%20GMT	https://html.rovadex.com/html-creto/assets/img/ui-icons_cc0000_256x240.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/ui-icons_cc0000_256x240.png	(from https://html.rovadex.com/html-creto/assets/css/jquery-ui.css)
19:00:59	6999/6999	---M--	200	added ('OK')	image/png	etag:%221b57-5a1d92dbf0cdf%22	https://html.rovadex.com/html-creto/assets/img/ui-icons_777777_256x240.png	C:/Users/Computer%20zone/Downloads/My%20Project/html.rovadex.com/html-creto/assets/img/ui-icons_777777_256x240.png	(from https://html.rovadex.com/html-creto/assets/css/jquery-ui.css)
